MATS ID,Time,Latitude,Longitude,group_id
27771,2023-02-15 19:41:08.683105469+00:00,-77.55183722371709,108.64294208038932,26
27771,2023-02-15 19:41:08.683105469+00:00,-77.55183722371709,108.64294208038932,25
27772,2023-02-15 19:41:14.883087158+00:00,-77.83836060433957,107.39119813914904,26
27773,2023-02-15 19:41:21.083068848+00:00,-78.12147289895053,106.08105644961734,26
27774,2023-02-15 19:41:27.283050537+00:00,-78.39533657781637,104.71610678209376,26
27775,2023-02-15 19:41:33.483016968+00:00,-78.66234861964286,103.29496569322042,26
27776,2023-02-15 19:41:39.682998657+00:00,-78.92515503013749,101.79908011940547,26
27777,2023-02-15 19:41:45.882980347+00:00,-79.17966472644163,100.23414347044614,26
27778,2023-02-15 19:41:52.082962036+00:00,-79.42425626323167,98.59718543371967,26
27779,2023-02-15 19:41:58.282943726+00:00,-79.66365318636586,96.88236991425954,26
27780,2023-02-15 19:42:04.482910156+00:00,-79.89068909888535,95.1017061062698,26
27781,2023-02-15 19:42:10.682891846+00:00,-80.11071314589338,93.218331007309,26
27782,2023-02-15 19:42:16.882858276+00:00,-80.31654982242077,91.2922259244596,26
27783,2023-02-15 19:42:23.082855225+00:00,-80.51367840829587,89.26206628211953,26
27784,2023-02-15 19:42:29.282821655+00:00,-80.69944268423964,87.15908357766845,26
27785,2023-02-15 19:42:35.482803345+00:00,-80.87215006788065,84.9589665215266,26
