 
527.2	1.73E-06	   
527.4	1.94E-06	   
527.6	2.25E-06	   
527.8	2.65E-06	   
528.0	3.11E-06	   
528.2	3.43E-06	   
528.4	3.38E-06	   
528.6	2.90E-06	   
528.8	2.27E-06	   
529.0	1.70E-06	   
529.2	1.28E-06	   
529.4	9.83E-07	   
529.6	7.80E-07	   
529.8	6.40E-07	   
530.0	5.43E-07	   
530.2	4.76E-07	   
530.4	4.30E-07	   
530.6	3.99E-07	   
530.8	3.81E-07	   
531.0	3.73E-07	   
531.2	3.75E-07	   
531.4	3.86E-07	   
531.6	4.08E-07	   
531.8	4.42E-07	   
532.0	4.90E-07	   
532.2	5.56E-07	   
532.4	6.46E-07	   
532.6	7.66E-07	   
532.8	9.24E-07	   
533.0	1.13E-06	   
533.2	1.38E-06	   
533.4	1.67E-06	   
533.6	1.97E-06	   
533.8	2.23E-06	   
534.0	2.40E-06	   
534.2	2.49E-06	   
534.4	2.51E-06	   
534.6	2.50E-06	   
534.8	2.51E-06	   
535.0	2.54E-06	   
535.2	2.64E-06	   
535.4	2.81E-06	   
535.6	3.08E-06	   
535.8	3.50E-06	   
536.0	4.12E-06	   
536.2	5.03E-06	   
536.4	6.41E-06	   
536.6	8.53E-06	   
536.8	1.19E-05	   
537.0	1.76E-05	   
537.2	2.77E-05	   
537.4	4.67E-05	   
537.6	8.54E-05	   
537.8	1.70E-04	   
538.0	3.68E-04	   
538.2	8.25E-04	   
538.4	1.69E-03	   
538.6	2.50E-03	   
538.8	2.31E-03	   
539.0	1.57E-03	   
539.2	8.18E-04	   
539.4	3.94E-04	   
539.6	2.02E-04	   
539.8	1.14E-04	   
540.0	6.87E-05	   
540.2	4.39E-05	   
540.4	2.93E-05	   
540.6	2.01E-05	   
540.8	1.41E-05	   
541.0	1.01E-05	   
541.2	7.42E-06	   
541.4	5.54E-06	   
541.6	4.23E-06	   
541.8	3.30E-06	   
542.0	2.65E-06	   
542.2	2.17E-06	   
542.4	1.83E-06	   
542.6	1.59E-06	   
542.8	1.43E-06	   
543.0	1.32E-06	   
543.2	1.26E-06	   
543.4	1.24E-06	   
543.6	1.28E-06	   
543.8	1.38E-06	   
544.0	1.56E-06	   
544.2	1.87E-06	   
544.4	2.37E-06	   
544.6	3.15E-06	   
544.8	4.11E-06	   
545.0	4.48E-06	   
545.2	3.55E-06	   
545.4	2.26E-06	   
545.6	1.37E-06	   
545.8	8.63E-07	   
546.0	5.74E-07	   
546.2	4.03E-07	   
546.4	2.97E-07	   
546.6	2.28E-07	   
546.8	1.82E-07	   
547.0	1.50E-07	   
547.2	1.27E-07	   
547.4	1.10E-07	   
547.6	9.81E-08	   
547.8	8.93E-08	   
548.0	8.31E-08	   
548.2	7.89E-08	   
548.4	7.64E-08	   
548.6	7.54E-08	   
548.8	7.57E-08	   
549.0	7.75E-08	   
549.2	8.08E-08	   
549.4	8.58E-08	   
549.6	9.27E-08	   
549.8	1.02E-07	   
550.0	1.15E-07	   
550.2	1.31E-07	   
550.4	1.53E-07	   
550.6	1.82E-07	   
550.8	2.21E-07	   
551.0	2.74E-07	   
551.2	3.48E-07	   
551.4	4.54E-07	   
551.6	6.09E-07	   
551.8	8.41E-07	   
552.0	1.20E-06	   
552.2	1.78E-06	   
552.4	2.76E-06	   
552.6	4.51E-06	   
552.8	7.90E-06	   
553.0	1.52E-05	   
553.2	3.38E-05	   
553.4	9.78E-05	   
553.6	5.16E-04	   
553.8	1.36E-03	   
554.0	1.64E-03	   
554.2	3.82E-03	   
554.4	1.12E-03	   
554.6	6.00E-04	   
554.8	3.48E-04	   
555.0	1.77E-04	   
555.2	8.44E-05	   
555.4	4.19E-05	   
555.6	2.25E-05	   
555.8	1.31E-05	   
556.0	8.18E-06	   
556.2	5.44E-06	   
556.4	3.82E-06	   
556.6	2.82E-06	   
556.8	2.18E-06	   
557.0	1.76E-06	   
557.2	1.47E-06	   
557.4	1.29E-06	   
557.6	1.17E-06	   
557.8	1.10E-06	   
558.0	1.08E-06	   
558.2	1.12E-06	   
558.4	1.20E-06	   
558.6	1.37E-06	   
558.8	1.65E-06	   
559.0	2.10E-06	   
559.2	2.75E-06	   
559.4	3.38E-06	   
559.6	3.35E-06	   
559.8	2.50E-06	   
560.0	1.62E-06	   
560.2	1.04E-06	   
560.4	6.93E-07	   
560.6	4.90E-07	   
560.8	3.66E-07	   
561.0	2.88E-07	   
561.2	2.37E-07	   
561.4	2.03E-07	   
561.6	1.82E-07	   
561.8	1.71E-07	   
562.0	1.67E-07	   
562.2	1.70E-07	   
562.4	1.83E-07	   
562.6	2.09E-07	   
562.8	2.55E-07	   
563.0	3.36E-07	   
563.2	4.70E-07	   
563.4	6.37E-07	   
563.6	6.47E-07	   
563.8	4.32E-07	   
564.0	2.39E-07	   
564.2	1.34E-07	   
564.4	8.08E-08	   
564.6	5.19E-08	   
564.8	3.54E-08	   
565.0	2.53E-08	   
