544.2	1.15E-06
544.4	9.36E-07
544.6	7.99E-07
544.8	7.12E-07
545.0	6.62E-07
545.2	6.43E-07
545.4	6.54E-07
545.6	7.00E-07
545.8	7.92E-07
546.0	9.54E-07
546.2	1.23E-06
546.4	1.70E-06
546.6	2.37E-06
546.8	2.82E-06
547.0	2.34E-06
547.2	1.48E-06
547.4	8.96E-07
547.6	5.70E-07
547.8	3.88E-07
548.0	2.83E-07
548.2	2.19E-07
548.4	1.79E-07
548.6	1.53E-07
548.8	1.37E-07
549.0	1.29E-07
549.2	1.27E-07
549.4	1.32E-07
549.6	1.45E-07
549.8	1.70E-07
550.0	2.14E-07
550.2	2.91E-07
550.4	4.17E-07
550.6	5.37E-07
550.8	4.65E-07
551.0	2.78E-07
551.2	1.52E-07
551.4	8.70E-08
551.6	5.38E-08
551.8	3.56E-08
552.0	2.49E-08
552.2	1.82E-08
552.4	1.38E-08
552.6	1.08E-08
552.8	8.76E-09
553.0	7.25E-09
553.2	6.14E-09
553.4	5.30E-09
553.6	4.66E-09
553.8	4.16E-09
554.0	3.77E-09
554.2	3.46E-09
554.4	3.22E-09
554.6	3.03E-09
554.8	2.88E-09
555.0	2.76E-09
555.2	2.67E-09
555.4	2.59E-09
555.6	2.54E-09
555.8	2.49E-09
556.0	2.46E-09
556.2	2.43E-09
556.4	2.41E-09
556.6	2.40E-09
556.8	2.39E-09
557.0	2.38E-09
557.2	2.38E-09
557.4	2.39E-09
557.6	2.41E-09
557.8	2.44E-09
558.0	2.48E-09
558.2	2.55E-09
558.4	2.63E-09
558.6	2.75E-09
558.8	2.91E-09
559.0	3.12E-09
559.2	3.39E-09
559.4	3.76E-09
559.6	4.24E-09
559.8	4.90E-09
560.0	5.82E-09
560.2	7.09E-09
560.4	8.95E-09
560.6	1.18E-08
560.8	1.62E-08
561.0	2.33E-08
561.2	3.42E-08
561.4	4.75E-08
561.6	5.39E-08
561.8	4.60E-08
562.0	3.28E-08
562.2	2.25E-08
562.4	1.58E-08
562.6	1.17E-08
562.8	9.04E-09
563.0	7.27E-09
563.2	6.06E-09
563.4	5.21E-09
563.6	4.60E-09
563.8	4.16E-09
564.0	3.85E-09
564.2	3.63E-09
564.4	3.50E-09
564.6	3.42E-09
564.8	3.40E-09
565.0	3.44E-09
565.2	3.54E-09
565.4	3.69E-09
565.6	3.90E-09
565.8	4.19E-09
566.0	4.57E-09
566.2	5.05E-09
566.4	5.67E-09
566.6	6.46E-09
566.8	7.47E-09
567.0	8.79E-09
567.2	1.05E-08
567.4	1.28E-08
567.6	1.58E-08
567.8	1.99E-08
568.0	2.56E-08
568.2	3.37E-08
568.4	4.54E-08
568.6	6.28E-08
568.8	8.96E-08
569.0	1.33E-07
569.2	2.05E-07
569.4	3.37E-07
569.6	5.99E-07
569.8	1.19E-06
570.0	2.63E-06
570.2	4.85E-06
570.4	4.83E-06
570.6	3.02E-06
570.8	1.62E-06
571.0	9.65E-07
571.2	6.36E-07
571.4	4.53E-07
571.6	3.42E-07
571.8	2.69E-07
572.0	2.20E-07
572.2	1.85E-07
572.4	1.60E-07
572.6	1.42E-07
572.8	1.29E-07
573.0	1.20E-07
573.2	1.13E-07
573.4	1.09E-07
573.6	1.07E-07
573.8	1.07E-07
574.0	1.10E-07
574.2	1.14E-07
574.4	1.20E-07
574.6	1.29E-07
574.8	1.41E-07
575.0	1.56E-07
575.2	1.76E-07
575.4	2.03E-07
575.6	2.37E-07
575.8	2.82E-07
576.0	3.40E-07
576.2	4.15E-07
576.4	5.15E-07
576.6	6.44E-07
576.8	8.09E-07
577.0	1.02E-06
577.2	1.27E-06
577.4	1.57E-06
577.6	1.91E-06
577.8	2.27E-06
578.0	2.65E-06
578.2	3.04E-06
578.4	3.46E-06
578.6	3.92E-06
578.8	4.46E-06
579.0	5.10E-06
579.2	5.88E-06
579.4	6.83E-06
579.6	7.97E-06
579.8	9.28E-06
580.0	1.07E-05
580.2	1.22E-05
580.4	1.37E-05
580.6	1.53E-05
580.8	1.69E-05
581.0	1.90E-05
581.2	2.21E-05
581.4	2.70E-05
581.6	3.60E-05
581.8	5.51E-05
582.0	1.08E-04
582.2	3.27E-04
582.4	4.31E-04
582.6	2.48E-04
582.8	6.00E-04
583.0	1.09E-04
583.2	3.77E-05
583.4	1.91E-05
583.6	1.17E-05
583.8	8.06E-06
584.0	5.98E-06
584.2	4.71E-06
584.4	3.90E-06
584.6	3.35E-06
584.8	2.98E-06
585.0	2.74E-06
585.2	2.59E-06
585.4	2.51E-06
585.6	2.48E-06
585.8	2.52E-06
586.0	2.59E-06
586.2	2.71E-06
586.4	2.86E-06
586.6	3.04E-06
586.8	3.20E-06
587.0	3.34E-06
587.2	3.42E-06
587.4	3.40E-06
587.6	3.30E-06
587.8	3.12E-06
588.0	2.90E-06
588.2	2.68E-06
588.4	2.46E-06
588.6	2.28E-06
588.8	2.13E-06
589.0	2.02E-06
589.2	1.94E-06
589.4	1.91E-06
589.6	1.91E-06
589.8	1.96E-06
590.0	2.05E-06
590.2	2.20E-06
590.4	2.42E-06
590.6	2.75E-06
590.8	3.21E-06
591.0	3.89E-06
591.2	4.91E-06
591.4	6.52E-06
591.6	9.20E-06
591.8	1.40E-05
592.0	2.34E-05
592.2	4.21E-05
592.4	6.96E-05
592.6	7.53E-05
592.8	5.28E-05
593.0	3.20E-05
593.2	2.06E-05
593.4	1.44E-05
593.6	1.10E-05
593.8	8.89E-06
594.0	7.59E-06
594.2	6.76E-06
594.4	6.26E-06
594.6	5.98E-06
594.8	5.89E-06
595.0	5.96E-06
595.2	6.17E-06
595.4	6.53E-06
595.6	7.05E-06
595.8	7.73E-06
596.0	8.56E-06
596.2	9.53E-06
596.4	1.06E-05
596.6	1.15E-05
596.8	1.23E-05
597.0	1.26E-05
597.2	1.24E-05
597.4	1.17E-05
597.6	1.07E-05
597.8	9.57E-06
598.0	8.43E-06
598.2	7.38E-06
598.4	6.47E-06
598.6	5.69E-06
598.8	5.05E-06
599.0	4.51E-06
599.2	4.08E-06
599.4	3.73E-06
599.6	3.45E-06
599.8	3.24E-06
600.0	3.08E-06
600.2	2.98E-06
600.4	2.94E-06
600.6	2.95E-06
600.8	3.03E-06
601.0	3.20E-06
601.2	3.47E-06
601.4	3.90E-06
601.6	4.59E-06
601.8	5.71E-06
602.0	7.67E-06
602.2	1.15E-05
602.4	2.09E-05
602.6	5.34E-05
602.8	1.80E-04
603.0	1.68E-04
603.2	3.52E-05
603.4	1.24E-05
603.6	6.05E-06
603.8	3.52E-06
604.0	2.27E-06
604.2	1.58E-06
