Image ID,Time,Latitude,Longitude,Altitude
11230,2022-12-28 00:46:00.084472656+00:00,-53.600017220002705,265.3902190793424,6483575.711649442
11231,2022-12-28 00:46:06.084472656+00:00,-53.242249296438715,265.2142640432125,6483732.567740386
11232,2022-12-28 00:46:12.084472656+00:00,-52.88308099289073,265.0434179347628,6483850.205930035
11233,2022-12-28 00:46:18.084472656+00:00,-52.52301740933444,264.87481627743307,6483933.132319585
11234,2022-12-28 00:46:24.084472656+00:00,-52.16394605600374,264.70709699752183,6484056.22810874
11235,2022-12-28 00:46:30.084472656+00:00,-51.804673147521605,264.54232400792176,6484180.118681147
11236,2022-12-28 00:46:36.084472656+00:00,-51.44580941034445,264.38006134836746,6484328.970098363
11237,2022-12-28 00:46:42.084457397+00:00,-51.08590670001258,264.22068714525795,6484441.605573715
11238,2022-12-28 00:46:48.084457397+00:00,-50.72770220662375,264.0634576967417,6484634.143838424
11239,2022-12-28 00:46:54.084457397+00:00,-50.36800476473526,263.9066468385954,6484755.493908587
11240,2022-12-28 00:47:00.084457397+00:00,-50.00673109948447,263.7522958929198,6484814.786172043
11241,2022-12-28 00:47:06.084457397+00:00,-49.647683687471826,263.60015393114,6484978.02175808
11242,2022-12-28 00:47:12.084457397+00:00,-49.289891830390815,263.45136402597365,6485210.245152898
11243,2022-12-28 00:47:18.084442139+00:00,-48.92630998770267,263.30163467553837,6485173.300213022
11244,2022-12-28 00:47:24.084442139+00:00,-48.56841909637494,263.15654626167344,6485409.586826788
11245,2022-12-28 00:47:30.084442139+00:00,-48.210767792268484,263.01173823203726,6485650.63101428
11246,2022-12-28 00:47:36.084442139+00:00,-47.84641730092398,262.86896219141784,6485601.728840196
11247,2022-12-28 00:47:42.084442139+00:00,-47.488033509361124,262.7272634238919,6485816.037442232
11248,2022-12-28 00:47:48.084442139+00:00,-47.12731560486678,262.58634229341567,6485925.234558975
11249,2022-12-28 02:01:15.612075806+00:00,-45.21580262184762,46.96361310843164,6486340.938413541
11250,2022-12-28 02:01:21.612075806+00:00,-45.58454796338904,46.830878747062464,6486288.624572323
11251,2022-12-28 02:01:27.612091064+00:00,-45.95513584094958,46.69370656956296,6486128.9605577085
11252,2022-12-28 02:01:33.612091064+00:00,-46.32489011484486,46.555015521321316,6486000.472260433
11253,2022-12-28 02:01:39.612091064+00:00,-46.69519225750226,46.41686245712635,6485861.797006171
11254,2022-12-28 02:01:45.612091064+00:00,-47.06238793821943,46.27599933726166,6485842.89036924
11255,2022-12-28 02:01:51.612091064+00:00,-47.43417557922337,46.13362300818589,6485623.136952449
11256,2022-12-28 02:01:57.612091064+00:00,-47.80465155809159,45.98828448613877,6485444.704944731
11257,2022-12-28 02:02:03.612091064+00:00,-48.174032638498105,45.843401073891194,6485326.220202987
11258,2022-12-28 02:02:09.612091064+00:00,-48.5423390741136,45.69423118458802,6485228.511147309
11259,2022-12-28 02:02:15.612106323+00:00,-48.90938675417548,45.54807735321921,6485218.812171952
11260,2022-12-28 02:02:21.612106323+00:00,-49.28209295620062,45.39530371057734,6484922.6818500785
11261,2022-12-28 02:02:27.612106323+00:00,-49.650373637357816,45.24161234429909,6484818.97221491
11262,2022-12-28 02:02:33.612106323+00:00,-50.018109943006856,45.08598607598421,6484733.373749585
11263,2022-12-28 02:02:39.612106323+00:00,-50.38617224679335,44.930040487744726,6484641.774929926
11264,2022-12-28 02:02:45.612121582+00:00,-50.75629695455572,44.76887092989224,6484430.503508633
11265,2022-12-28 02:02:51.612121582+00:00,-51.12290015382236,44.6094081495408,6484395.015422641
11266,2022-12-28 02:02:57.612121582+00:00,-51.49068100142389,44.44489751565155,6484279.628396515
11267,2022-12-28 02:03:03.612121582+00:00,-51.86082017350454,44.27887077067781,6484063.288442753
11268,2022-12-28 02:03:09.612121582+00:00,-52.22765545957884,44.11356058733854,6484005.595289105
11269,2022-12-28 02:03:15.612121582+00:00,-52.59684077711641,43.94090134280533,6483800.894681476
11270,2022-12-28 02:03:21.612121582+00:00,-52.96240995105657,43.76906560141976,6483769.9291355
11271,2022-12-28 02:03:27.612121582+00:00,-53.32977392150218,43.593275257925185,6483643.443834197
11272,2022-12-28 02:03:33.612136841+00:00,-53.6968418357506,43.41567133724535,6483528.484232178
11273,2022-12-28 02:03:39.612136841+00:00,-54.064195397809684,43.23319348251822,6483376.182563363
11274,2022-12-28 02:03:45.612136841+00:00,-54.430359946930764,43.05011860642519,6483283.728276397
11275,2022-12-28 02:03:51.612136841+00:00,-54.79709251285044,42.86391971172775,6483156.479114789
11276,2022-12-28 02:03:57.612152100+00:00,-55.16415981010835,42.67498233956589,6483008.046073153
11277,2022-12-28 02:04:03.612136841+00:00,-55.53065000114316,42.48367848125149,6482880.336543488
11278,2022-12-28 02:04:09.612152100+00:00,-55.89481709982331,42.28676903615194,6482823.004501913
11279,2022-12-28 02:04:15.612152100+00:00,-56.26095671365141,42.085923334439286,6482666.658427423
11280,2022-12-28 02:04:21.612152100+00:00,-56.62657738593347,41.88511438879547,6482549.034260387
11281,2022-12-28 02:04:27.612152100+00:00,-56.99132610109281,41.68104784364919,6482459.437819257
11282,2022-12-28 02:04:33.612167358+00:00,-57.355598879785774,41.4711034935561,6482361.455244684
11283,2022-12-28 02:04:39.612167358+00:00,-57.72024461928171,41.25731898108701,6482235.435067278
11284,2022-12-28 02:04:45.612167358+00:00,-58.083783185211765,41.041989742939634,6482162.411117678
11285,2022-12-28 02:04:51.612167358+00:00,-58.44965048807621,40.82071431961287,6481963.412547466
11286,2022-12-28 02:04:57.612182617+00:00,-58.812033181017334,40.59332273725057,6481883.77302532
11287,2022-12-28 02:05:03.612182617+00:00,-59.17541191318126,40.36555643415991,6481779.190207763
11288,2022-12-28 02:05:09.612182617+00:00,-59.53710291480602,40.134788823247376,6481742.789516103
11289,2022-12-28 02:05:15.612182617+00:00,-59.899420179505086,39.89373579070759,6481622.116791572
11290,2022-12-28 02:05:21.612182617+00:00,-60.262248047728036,39.65289192187932,6481503.081813108
11291,2022-12-28 02:05:27.612182617+00:00,-60.62559273229147,39.406559066360295,6481342.629322854
11292,2022-12-28 02:05:33.612182617+00:00,-60.98702115263198,39.1513919977653,6481218.716455602
11293,2022-12-28 02:05:39.612182617+00:00,-61.34716072191649,38.89775587469884,6481184.189384725
11294,2022-12-28 02:05:45.612197876+00:00,-61.70894104414204,38.63111206602022,6481006.572904131
11295,2022-12-28 02:05:51.612197876+00:00,-62.06757911564161,38.362773020521864,6480973.220690306
11296,2022-12-28 02:05:57.612197876+00:00,-62.42752286897691,38.089113584938474,6480870.895308272
11297,2022-12-28 02:06:03.612197876+00:00,-62.78763807346216,37.80869724374477,6480737.90318103
11298,2022-12-28 02:06:09.612197876+00:00,-63.14478266701824,37.52260633396121,6480713.653042274
11299,2022-12-28 02:06:15.612197876+00:00,-63.50531220976233,37.22748185799206,6480509.891754512
11300,2022-12-28 02:06:21.612197876+00:00,-63.86135381276429,36.926135710360235,6480476.120501967
11301,2022-12-28 02:06:27.612197876+00:00,-64.21785419853722,36.62143380877705,6480428.905991998
11302,2022-12-28 02:06:33.612197876+00:00,-64.57525792261983,36.30596685691306,6480296.272734781
11303,2022-12-28 02:06:39.612197876+00:00,-64.93134776937733,35.98278814943683,6480193.846033425
11304,2022-12-28 02:06:45.612197876+00:00,-65.28721533925543,35.65296442367185,6480086.157901412
11305,2022-12-28 02:06:51.611236572+00:00,-65.63916216293816,35.31529132787817,6480114.633487294
11306,2022-12-28 02:06:57.612197876+00:00,-65.99734318179407,34.96488676004644,6479835.283720956
11307,2022-12-28 02:07:03.612197876+00:00,-66.34990783905752,34.60869922820445,6479780.092934438
11308,2022-12-28 02:07:09.612197876+00:00,-66.70129670664154,34.24535209703789,6479760.350606503
11309,2022-12-28 02:07:15.612197876+00:00,-67.05354473004016,33.870381484926796,6479661.635862872
11310,2022-12-28 02:07:21.612182617+00:00,-67.40561659938518,33.4797496194855,6479498.80889124
11311,2022-12-28 02:07:27.612197876+00:00,-67.75332226894746,33.087034399383995,6479543.858595363
11312,2022-12-28 02:07:33.612197876+00:00,-68.10544932499101,32.67844985368323,6479340.367308661
11313,2022-12-28 02:07:39.612197876+00:00,-68.45143089628203,32.26046584351014,6479366.008418711
11314,2022-12-28 02:07:45.612197876+00:00,-68.79993522132028,31.82467249634763,6479211.818578466
11315,2022-12-28 02:07:51.612197876+00:00,-69.14680532061612,31.38166597114335,6479124.292344447
11316,2022-12-28 02:07:57.612213135+00:00,-69.48932968775841,30.925394117920046,6479170.2909244215
11317,2022-12-28 02:08:03.612213135+00:00,-69.83573810143753,30.452491135254554,6478998.882487353
11318,2022-12-28 02:08:09.612213135+00:00,-70.17633197883968,29.965267332439723,6479016.044102469
11319,2022-12-28 02:08:15.612213135+00:00,-70.51919002180419,29.461357690681172,6478887.087306769
11320,2022-12-28 02:08:21.612213135+00:00,-70.8599059614428,28.942885355025197,6478804.494181336
11321,2022-12-28 02:08:27.612228394+00:00,-71.19818595763344,28.407346546898268,6478764.5163172865
11322,2022-12-28 02:08:33.612228394+00:00,-71.53803886771657,27.851204002319918,6478588.953013494
11323,2022-12-28 02:08:39.612228394+00:00,-71.87140927014869,27.279684488432146,6478631.864827509
11324,2022-12-28 02:08:45.612228394+00:00,-72.20710877496003,26.686455920248555,6478509.569929728
11325,2022-12-28 02:08:51.612243652+00:00,-72.53998652620339,26.071513898648465,6478425.705250862
11326,2022-12-28 02:08:57.612243652+00:00,-72.86807952284641,25.440102912231588,6478495.447664546
11327,2022-12-28 02:09:03.612243652+00:00,-73.19850737672228,24.776465569683992,6478339.866711082
11328,2022-12-28 02:09:09.612243652+00:00,-73.52623188015494,24.096709675710148,6478269.682458523
11329,2022-12-28 02:09:15.612243652+00:00,-73.84935574986238,23.386649683564016,6478260.306256453
11330,2022-12-28 02:09:21.612243652+00:00,-74.1724002848092,22.645590979368176,6478142.606188145
11331,2022-12-28 02:09:27.612243652+00:00,-74.49108311439636,21.889904184790762,6478194.626154597
11332,2022-12-28 02:09:33.612258911+00:00,-74.80973962125468,21.08910585138948,6478050.141024587
11333,2022-12-28 02:09:39.612258911+00:00,-75.1235242260213,20.262549496906928,6478026.602108277
11334,2022-12-28 02:09:45.612258911+00:00,-75.43525544574203,19.404260258835116,6477985.746217675
11335,2022-12-28 02:09:51.612258911+00:00,-75.74343495949734,18.505307969273748,6477925.252906151
11336,2022-12-28 02:09:57.612258911+00:00,-76.04899628250107,17.57587939298836,6477889.441814943
11337,2022-12-28 02:10:03.612258911+00:00,-76.34944092307765,16.6029961859374,6477881.6730495
11338,2022-12-28 02:10:09.612258911+00:00,-76.64769330637542,15.586093335860598,6477804.059055312
11339,2022-12-28 02:10:15.612258911+00:00,-76.94287412671821,14.528108218241131,6477715.160960525
11340,2022-12-28 02:10:21.612243652+00:00,-77.23080707336425,13.428376996013851,6477756.269965161
11341,2022-12-28 02:10:27.612243652+00:00,-77.5151230115066,12.27146867045587,6477707.428202551
11342,2022-12-28 02:10:33.612258911+00:00,-77.7959003001184,11.07028629918342,6477662.574050326
11343,2022-12-28 02:10:39.612243652+00:00,-78.07047823288525,9.810605314728875,6477617.389248048
11344,2022-12-28 02:10:45.612243652+00:00,-78.3412615067835,8.490762305220835,6477492.642320405
11345,2022-12-28 02:10:51.612243652+00:00,-78.6026569627016,7.127564181517619,6477578.221076587
11346,2022-12-28 02:10:57.612243652+00:00,-78.85881055540499,5.687252367454599,6477524.894974185
11347,2022-12-28 02:11:03.612243652+00:00,-79.1080892086113,4.189682522173899,6477520.3915902395
11348,2022-12-28 02:11:09.612243652+00:00,-79.35102398438146,2.6223700334581492,6477470.755012105
